date,SM_ISMN_daily,SM_SMAP,SM_SMAP_lag1,NDMI_S2,NDVI_S2,NDVI_7day,NDMI_7day,P_ERA5_daily,T2M_ERA5_daily,P_lag1,P_lag2,P_lag3,P_7day
2023-05-26,0.4491377428509058,0.40264312576857664,0.5191897707458908,0.5454943475161722,0.8317192576817852,0.42484082782525845,0.2231196572458355,0.0005169401020514744,0.6795376802257936,0.011036490159134008,0.007289228184733242,0.00897281268111624,0.02940333859039602
2023-05-27,0.42687186203885596,0.5043592689100852,0.40264312576857664,0.552662566967741,0.8348355232123698,0.42484082782525845,0.2231196572458355,7.866443239680214e-05,0.6817262900160443,0.0005169401020514744,0.011036490159134008,0.007289228184733242,0.014656500285141257
2023-05-28,0.40373280943025536,0.4624174776741772,0.5043592689100852,0.55983078641931,0.8379517887429542,0.42484082782525845,0.2231196572458355,0.000979747427179545,0.6738502067858962,7.866443239680214e-05,0.0005169401020514744,0.011036490159134008,0.015170460801168703
2023-05-29,0.3799388779742412,0.4624174776741772,0.4624174776741772,0.5669990058708789,0.8410680542735387,0.42484082782525845,0.2231196572458355,0.02781120326993173,0.6718856968511668,0.000979747427179545,7.866443239680214e-05,0.0005169401020514744,0.029723519411579177
2023-05-30,0.35166994106090377,0.4526563974891412,0.4624174776741772,0.5741672253224477,0.8441843198041232,0.42484082782525845,0.2231196572458355,0.011209311956046995,0.6990934024150023,0.02781120326993173,0.000979747427179545,7.866443239680214e-05,0.030896752726156454
2023-05-31,0.31816197336826013,0.3789077985111477,0.4526563974891412,0.5813354447740167,0.8473005853347076,0.42484082782525845,0.2231196572458355,0.002719800658259849,0.720312884221517,0.011209311956046995,0.02781120326993173,0.000979747427179545,0.028499700930657432
2023-06-01,0.2881466928618206,0.45829532754297164,0.3789077985111477,0.5885036642255853,0.8504168508652922,0.42484082782525845,0.2231196572458355,0.004889080374345122,0.7347390450531921,0.002719800658259849,0.011209311956046995,0.02781120326993173,0.025274863776128968
2023-06-02,0.26227897838899805,0.42520681461918386,0.45829532754297164,0.5956718836771543,0.8535331163958766,0.42484082782525845,0.2231196572458355,0.0006726980978907595,0.7420435880941375,0.004889080374345122,0.002719800658259849,0.011209311956046995,0.02535657203858129
2023-06-03,0.22964418249290555,0.5134276173682963,0.42520681461918386,0.6028401031287233,0.8566493819264611,0.42484082782525845,0.2231196572458355,0.008456273417635472,0.7263883309182402,0.0006726980978907595,0.004889080374345122,0.002719800658259849,0.029751337584967723
2023-06-04,0.21021611001964632,0.395812801732946,0.5134276173682963,0.610008322580292,0.8597656474570456,0.42484082782525845,0.2231196572458355,0.06707316508427139,0.6884610651328019,0.008456273417635472,0.0006726980978907595,0.004889080374345122,0.064422933654218
2023-06-05,0.18893254747871643,0.3752253759364523,0.395812801732946,0.6171765420318609,0.86288191298763,0.42484082782525845,0.2231196572458355,0.007308886423180515,0.7161139147783455,0.06707316508427139,0.008456273417635472,0.0006726980978907595,0.053667731799134796
2023-06-06,0.16683534758190963,0.3752253759364523,0.3752253759364523,0.6243447614834297,0.8659981785182146,0.42484082782525845,0.2231196572458355,0.00278903802006487,0.7363177206716304,0.007308886423180515,0.06707316508427139,0.008456273417635472,0.04925058487210668
2023-06-07,0.29864459923399034,0.38920157366435776,0.3752253759364523,0.6315129809349986,0.8691144440487991,0.42484082782525845,0.2231196572458355,0.002219010750246288,0.7213629359647811,0.00278903802006487,0.007308886423180515,0.06707316508427139,0.048987878145450664
2023-06-08,0.2615149530670159,0.4280152605176183,0.38920157366435776,0.6386812003865676,0.8722307095793834,0.5309490633425757,0.32252428420113877,0.005946881241601194,0.7454613706193448,0.002219010750246288,0.00278903802006487,0.007308886423180515,0.049542784302391854
2023-06-09,0.22254966164592874,0.3690644587681127,0.4280152605176183,0.6418507257114469,0.8173359592995646,0.5309490633425757,0.32252428420113877,0.0006819891354761995,0.7670970138633139,0.005946881241601194,0.002219010750246288,0.00278903802006487,0.049547658238611916
2023-06-10,0.22080331805282702,0.8932578891720132,0.3690644587681127,0.6450202510363263,0.7624412090197458,0.5309490633425757,0.32252428420113877,0.027523595771391737,0.7620681354924114,0.0006819891354761995,0.005946881241601194,0.002219010750246288,0.05955008392949595
2023-06-11,0.2573673870333988,0.8932578891720132,0.8932578891720132,0.6481897763612057,0.7075464587399268,0.5309490633425757,0.32252428420113877,0.0031255890948152214,0.7589142065603908,0.027523595771391737,0.0006819891354761995,0.005946881241601194,0.02600416358055468
2023-06-12,0.23477406679764248,0.5017470091522473,0.8932578891720132,0.6513593016860851,0.6526517084601079,0.5309490633425757,0.32252428420113877,0.003499937318648301,0.6539154490556701,0.0031255890948152214,0.027523595771391737,0.0006819891354761995,0.02400604713443831
2023-06-13,0.23608382449246892,0.5915392931849557,0.5017470091522473,0.6545288270109646,0.5977569581802891,0.5481758347978676,0.4360709522284068,0.010781401602909869,0.6578719848673013,0.003499937318648301,0.0031255890948152214,0.027523595771391737,0.028198718834677637
2023-06-14,0.22353197991704857,0.5915392931849557,0.5915392931849557,0.665412734643932,0.6557678479746619,0.5481758347978676,0.4360709522284068,0.2848642648896804,0.6834065500317675,0.010781401602909869,0.003499937318648301,0.0031255890948152214,0.17647009637572889
2023-06-15,0.1925343811394892,0.5915392931849557,0.5915392931849557,0.6762966422768997,0.7137787377690348,0.5481758347978676,0.4360709522284068,0.015468617145070723,0.7327752073569175,0.2848642648896804,0.010781401602909869,0.003499937318648301,0.18146505340512603
2023-06-16,0.16863130320890632,0.5724869087669493,0.5915392931849557,0.6871805499098673,0.7717896275634077,0.5481758347978676,0.4360709522284068,0.4143247197065596,0.7062752619380958,0.015468617145070723,0.2848642648896804,0.010781401602909869,0.3984557036049719
2023-06-17,0.1559703121589173,0.5724869087669493,0.5724869087669493,0.6980644575428349,0.8298005173577807,0.5481758347978676,0.4360709522284068,0.025783392289838062,0.7503491094712058,0.4143247197065596,0.015468617145070723,0.2848642648896804,0.3975428194732454
2023-06-18,0.3908039133972335,0.7828085367906807,0.5724869087669493,0.7089483651758024,0.8878114071521536,0.6336772637471406,0.5586806562141283,0.6285667596493612,0.7149407058946843,0.025783392289838062,0.4143247197065596,0.015468617145070723,0.7256396920400926
2023-06-19,0.4157389216328312,0.7828085367906807,0.7828085367906807,0.7103437054544908,0.8926342064785626,0.6336772637471406,0.5586806562141283,0.0338184551199913,0.7513206926531145,0.6285667596493612,0.025783392289838062,0.4143247197065596,0.7415443227868391
2023-06-20,0.37186203885614477,0.47432021159880944,0.7828085367906807,0.7117390457331791,0.8974570058049715,0.6336772637471406,0.5586806562141283,8.884931579276485e-05,0.7987195538047828,0.0338184551199913,0.6285667596493612,0.025783392289838062,0.7359351733890627
2023-06-21,0.36520410390744384,0.43305820305738707,0.47432021159880944,0.7131343860118675,0.9022798051313804,0.6336772637471406,0.5586806562141283,3.447635648611452e-05,0.8102495585952465,8.884931579276485e-05,0.0338184551199913,0.6285667596493612,0.5865178225153446
2023-06-22,0.41170050207378306,0.43305820305738707,0.43305820305738707,0.7145297262905559,0.9071026044577895,0.6336772637471406,0.5586806562141283,4.731890959012836e-05,0.7744880006581826,3.447635648611452e-05,8.884931579276485e-05,0.0338184551199913,0.5784280453145637
2023-06-23,0.38092119624536136,0.509396608503169,0.43305820305738707,0.7159250665692445,0.9119254037841983,0.6336772637471406,0.5586806562141283,0.0034641854076298403,0.7847904063627985,4.731890959012836e-05,3.447635648611452e-05,8.884931579276485e-05,0.36289689272814096
2023-06-24,0.3597467801790001,0.3840422558467736,0.509396608503169,0.7173204068479329,0.9167482031106072,0.6336772637471406,0.5586806562141283,0.00022417747446697593,0.8241760629178525,0.0034641854076298403,4.731890959012836e-05,3.447635648611452e-05,0.3494889195389885
2023-06-25,0.3156516044531762,0.3840422558467736,0.3840422558467736,0.7187157471266212,0.9215710024370163,0.6336772637471406,0.5586806562141283,0.000705348390637818,0.8531418706547519,0.00022417747446697593,0.0034641854076298403,4.731890959012836e-05,0.020122425713925023
2023-06-26,0.2609692206941715,0.3950701000223518,0.3840422558467736,0.7201110874053096,0.9263938017634252,0.6336772637471406,0.5586806562141283,6.843682217386476e-05,0.7962806879718899,0.000705348390637818,0.00022417747446697593,0.0034641854076298403,0.0024176822881449792
2023-06-27,0.29163938004802437,0.23836391964635711,0.3950701000223518,0.721506427683998,0.9312166010898341,0.6336772637471406,0.5586806562141283,4.396325091135685e-05,0.7981469135890177,6.843682217386476e-05,0.000705348390637818,0.00022417747446697593,0.0023941357449963007
2023-06-28,0.39958524339663837,0.5639787719706327,0.23836391964635711,0.7229017679626866,0.936039400416243,0.718175169331573,0.6740834009534332,1.6641451212750254e-05,0.8658722335955302,4.396325091135685e-05,6.843682217386476e-05,0.000705348390637818,0.002384779826457186
2023-06-29,0.36083824492468897,0.5073931192784966,0.5639787719706327,0.7222223637917895,0.9263346656891125,0.718175169331573,0.6740834009534332,1.2393162032952253e-05,0.9232083680242761,1.6641451212750254e-05,4.396325091135685e-05,6.843682217386476e-05,0.0023664583134435676
2023-06-30,0.3133595284872299,0.5073931192784966,0.5073931192784966,0.7215429596208924,0.9166299309619819,0.718175169331573,0.6740834009534332,2.0156404041941893e-05,0.9073047951303658,1.2393162032952253e-05,1.6641451212750254e-05,4.396325091135685e-05,0.0005597733711894224
2023-07-01,0.2664265444226154,0.5073931192784966,0.5073931192784966,0.720863555449995,0.9069251962348512,0.718175169331573,0.6740834009534332,0.04912894000956908,0.8310569887857648,2.0156404041941893e-05,1.2393162032952253e-05,1.6641451212750254e-05,0.026214463846977287
2023-07-02,0.22713381357782134,0.15512013143101816,0.5073931192784966,0.7201841512790979,0.8972204615077206,0.718175169331573,0.6740834009534332,0.0035289592809810946,0.7941676744514176,0.04912894000956908,2.0156404041941893e-05,1.2393162032952253e-05,0.02769568693570667
2023-07-03,0.2803972931674308,0.15512013143101816,0.15512013143101816,0.7195047471082009,0.88751572678059,0.718175169331573,0.6740834009534332,0.03664197070648049,0.7858339190592822,0.0035289592809810946,0.04912894000956908,2.0156404041941893e-05,0.0468816034552718
2023-07-04,0.4929054791530234,0.6666711559412329,0.15512013143101816,0.7188253429373037,0.8778109920534595,0.718175169331573,0.6740834009534332,0.014241569650367039,0.7906884279421111,0.03664197070648049,0.0035289592809810946,0.04912894000956908,0.05432945063403411
2023-07-05,0.48604348775186745,0.6666711559412329,0.6666711559412329,0.7181459387664066,0.868106257326329,0.718175169331573,0.6740834009534332,0.0018397773360373326,0.8268450329179138,0.014241569650367039,0.03664197070648049,0.0035289592809810946,0.055285839836147196
2023-07-06,0.5014189041693954,0.6666711559412329,0.6666711559412329,0.7174665345955096,0.8584015225991983,0.718175169331573,0.6740834009534332,0.14691284945985286,0.7304842339838998,0.0018397773360373326,0.014241569650367039,0.03664197070648049,0.1323475725123368
2023-07-07,0.5175725824055882,0.9792041030835111,0.6666711559412329,0.7167871304246125,0.8486967878720678,0.718175169331573,0.6740834009534332,0.014703613459798754,0.7670784814713903,0.14691284945985286,0.0018397773360373326,0.014241569650367039,0.1400502895147879
2023-07-08,0.5049115913555992,0.9792041030835111,0.9792041030835111,0.7161077262537153,0.8389920531449372,0.718175169331573,0.6740834009534332,0.04928769890796784,0.7707976865524733,0.014703613459798754,0.14691284945985286,0.0018397773360373326,0.14013357200482707
2023-07-09,0.5318707705741105,0.920897349679633,0.9792041030835111,0.7154283220828181,0.8292873184178066,0.718175169331573,0.6740834009534332,0.27207908869386577,0.6891528137800942,0.04928769890796784,0.014703613459798754,0.14691284945985286,0.28101086268536646
2023-07-10,0.49869024230517345,0.920897349679633,0.920897349679633,0.7147489179119211,0.8195825836906759,0.718175169331573,0.6740834009534332,0.022528760004567328,0.7334494930825517,0.27207908869386577,0.04928769890796784,0.014703613459798754,0.27360728819878605
2023-07-11,0.5351153975908396,0.920897349679633,0.920897349679633,0.714069513741024,0.8098778489635453,0.718175169331573,0.6740834009534332,0.6340965594612904,0.8040319487436521,0.022528760004567328,0.27207908869386577,0.04928769890796784,0.5987737357826559
2023-07-12,0.5365640689805721,0.6989405595629654,0.920897349679633,0.7133901095701269,0.8001731142364148,0.718175169331573,0.6740834009534332,0.041462188042069005,0.842823422896122,0.6340965594612904,0.022528760004567328,0.27207908869386577,0.6195590464533329
2023-07-13,0.4858109583060466,0.2537249375266258,0.6989405595629654,0.7127107053992299,0.7904683795092842,0.7683896146574047,0.7902081625512598,5.7283243801577356e-05,0.8809913653262318,0.041462188042069005,0.6340965594612904,0.022528760004567328,0.5425208624274895
2023-07-14,0.4544859201047805,0.5946912619701509,0.2537249375266258,0.7463911512473499,0.7711674784841411,0.7683896146574047,0.7902081625512598,0.0018049655060931923,0.8612940299954326,5.7283243801577356e-05,0.041462188042069005,0.6340965594612904,0.535754428983079
2023-07-15,0.43440296878410833,0.5735763706223892,0.5946912619701509,0.7800715970954702,0.7518665774589981,0.7683896146574047,0.7902081625512598,0.3348192256871914,0.779868887528625,0.0018049655060931923,5.7283243801577356e-05,0.041462188042069005,0.6855399010082694
2023-07-16,0.4131194062431782,0.5735763706223892,0.5735763706223892,0.8137520429435905,0.7325656764338552,0.7683896146574047,0.7902081625512598,0.01633111614418759,0.789753665093705,0.3348192256871914,0.0018049655060931923,5.7283243801577356e-05,0.5513784260218009
2023-07-17,0.38354071163501424,0.5735763706223892,0.5735763706223892,0.8474324887917107,0.7132647754087122,0.7683896146574047,0.7902081625512598,1.0247509784425011e-05,0.8326194542905734,0.01633111614418759,0.3348192256871914,0.0018049655060931923,0.539565558765485
2023-07-18,0.3555992141453831,0.3271684041784785,0.5735763706223892,0.8811129346398311,0.6939638743835692,0.7584528433497657,0.8818918019100379,1.8526737909640277e-05,0.9033485037690806,1.0247509784425011e-05,0.01633111614418759,0.3348192256871914,0.2069379203971584
2023-07-19,0.31139489194499015,0.3271684041784785,0.3271684041784785,0.8696547512943273,0.7551710995068553,0.7584528433497657,0.8818918019100379,0.0011182983380008395,0.9209270809962548,1.8526737909640277e-05,1.0247509784425011e-05,0.01633111614418759,0.18577413287842132
2023-07-20,0.28214363676053256,0.30057291789987717,0.3271684041784785,0.8581965679488238,0.8163783246301415,0.7584528433497657,0.8818918019100379,0.00152255294396965,0.873604748081313,0.0011182983380008395,1.8526737909640277e-05,1.0247509784425011e-05,0.18654279095327406
2023-07-21,0.4076620825147348,0.30057291789987717,0.30057291789987717,0.8467383846033203,0.8775855497534276,0.7584528433497657,0.8818918019100379,0.021490808603714148,0.7738440267755633,0.00152255294396965,0.0011182983380008395,1.8526737909640277e-05,0.19686968316672457
2023-07-22,0.4863566906788911,0.617115292186718,0.30057291789987717,0.8352802012578169,0.9387927748767138,0.7584528433497657,0.8818918019100379,0.0020889766413622534,0.734867977333036,0.021490808603714148,0.00152255294396965,0.0011182983380008395,0.022324483298395682
2023-07-23,0.4464090809866842,0.5066269681984427,0.617115292186718,0.8238220179123132,0.9999999999999999,0.8126610300313841,0.9579840248188383,1.489447164688805e-05,0.7854173298337216,0.0020889766413622534,0.021490808603714148,0.00152255294396965,0.013765242949504793
2023-07-24,0.40493342065051285,0.5066269681984427,0.5066269681984427,0.8168246141634378,0.9890664806973974,0.8126610300313841,0.9579840248188383,1.1300094367495723e-05,0.8473489780027545,1.489447164688805e-05,0.0020889766413622534,0.021490808603714148,0.013765795119278825
2023-07-25,0.36487666448373723,0.38056975700788037,0.5066269681984427,0.8098272104145626,0.978132961394795,0.8126610300313841,0.9579840248188383,1.7636889715241614e-05,0.9048649362179393,1.1300094367495723e-05,1.489447164688805e-05,0.0020889766413622534,0.013765328318525399
2023-07-26,0.3194717310630868,0.26663155348399653,0.38056975700788037,0.802829806665687,0.9671994420921924,0.8126610300313841,0.9579840248188383,5.820517366008666e-06,0.9205708098937921,1.7636889715241614e-05,1.1300094367495723e-05,1.489447164688805e-05,0.013181739468071819
2023-07-27,0.274939969438987,0.26663155348399653,0.26663155348399653,0.795832402916812,0.95626592278959,0.8126610300313841,0.9579840248188383,4.713942996081662e-06,0.9046619965955711,5.820517366008666e-06,1.7636889715241614e-05,1.1300094367495723e-05,0.01238550434201213
2023-07-28,0.23848504693298414,0.2969993585041079,0.26663155348399653,0.7888349991679365,0.9453324034869875,0.83057099753107,0.9865344896681709,3.744769313025295e-07,0.9074162339322601,4.713942996081662e-06,5.820517366008666e-06,1.7636889715241614e-05,0.0011119512741039298
2023-07-29,0.208033180528269,0.11638708550671471,0.2969993585041079,0.7640487556166234,0.9340378570763465,0.83057099753107,0.9865344896681709,0.00011607735122162894,0.9103474227638122,3.744769313025295e-07,4.713942996081662e-06,5.820517366008666e-06,7.699848004567614e-05
2023-07-30,0.18751364330932127,0.277001155182345,0.11638708550671471,0.7392625120653105,0.9227433106657055,0.83057099753107,0.9865344896681709,2.8111882537392723e-05,0.9050286262814836,0.00011607735122162894,3.744769313025295e-07,4.713942996081662e-06,8.393213165156772e-05
2023-07-31,0.17157825802226587,0.25159332758775377,0.277001155182345,0.7144762685139973,0.9114487642550643,0.83057099753107,0.9865344896681709,1.556609439343674e-05,0.9103178595499838,2.8111882537392723e-05,0.00011607735122162894,3.744769313025295e-07,8.617001002091193e-05
2023-08-01,0.16273739358218733,0.25159332758775377,0.25159332758775377,0.6896900249626843,0.9001542178444232,0.83057099753107,0.9865344896681709,2.3230992568164e-05,0.9334019780463745,1.556609439343674e-05,2.8111882537392723e-05,0.00011607735122162894,8.910459082126614e-05
2023-08-02,0.15160445317616242,0.2574074846112476,0.25159332758775377,0.6649037814113714,0.8888596714337822,0.9018913713110555,0.9885071988059098,1.5257567886378789e-05,0.9605756438994016,2.3230992568164e-05,1.556609439343674e-05,2.8111882537392723e-05,9.40551231938688e-05
2023-08-03,0.1413446845666884,0.1349651701119981,0.2574074846112476,0.6858013823032969,0.8908142296745062,0.9018913713110555,0.9885071988059098,8.330087478230385e-05,0.9623220430121084,1.5257567886378789e-05,2.3230992568164e-05,1.556609439343674e-05,0.00013528062569927987
2023-08-04,0.1337044313468673,0.1349651701119981,0.1349651701119981,0.7066989831952227,0.8927687879152301,0.9018913713110555,0.9885071988059098,0.0026617946874098147,0.9545034056134813,8.330087478230385e-05,1.5257567886378789e-05,2.3230992568164e-05,0.0015314209643181409
2023-08-05,0.13064833005893908,0.25987763703982714,0.1349651701119981,0.7275965840871483,0.8947233461559542,0.9018913713110555,0.9885071988059098,0.003225854046156221,0.8970788412717446,0.0026617946874098147,8.330087478230385e-05,1.5257567886378789e-05,0.003162762257512276
2023-08-06,0.21927526740886263,0.4411279819063837,0.25987763703982714,0.7484941849790738,0.896677904396678,0.9018913713110555,0.9885071988059098,0.010254590291339006,0.8220744774510984,0.003225854046156221,0.0026617946874098147,8.330087478230385e-05,0.008527416426864848
2023-08-07,0.35363457760314343,0.8757512124828506,0.4411279819063837,0.7693917858709998,0.898632462637402,0.904542537675245,1.0,0.2270474136822203,0.7645380312412127,0.010254590291339006,0.003225854046156221,0.0026617946874098147,0.12762485144316563
2023-08-08,0.4595066579349487,0.8301895441585766,0.8757512124828506,0.7427381970392486,0.8991819494642311,0.904542537675245,1.0,0.5716667199765869,0.7648057502055102,0.2270474136822203,0.010254590291339006,0.003225854046156221,0.42750028304061377
2023-08-09,0.4482645710543549,0.8301895441585766,0.8301895441585766,0.7160846082074976,0.8997314362910601,0.904542537675245,1.0,0.036270583159767694,0.8409926120230009,0.5716667199765869,0.2270474136822203,0.010254590291339006,0.4465192723566546
2023-08-10,0.42054136651386165,0.5291950563997802,0.8301895441585766,0.6894310193757467,0.9002809231178892,0.904542537675245,1.0,0.00022488798287041765,0.7958599278122852,0.036270583159767694,0.5716667199765869,0.2270474136822203,0.44659354678812246
2023-08-11,0.3984937786509496,0.334963514129978,0.5291950563997802,0.6627774305439957,0.9008304099447182,0.904542537675245,1.0,0.0008461407499420388,0.8552729429446015,0.00022488798287041765,0.036270583159767694,0.5716667199765869,0.44564108250116374
2023-08-12,0.379283999126828,0.334963514129978,0.334963514129978,0.6361238417122449,0.9013798967715473,0.8960509343942549,0.9834999170635792,0.00013727615872832527,0.8982336858230954,0.0008461407499420388,0.00022488798287041765,0.036270583159767694,0.4440208617781728
2023-08-13,0.36553154333115045,0.40518951977538253,0.334963514129978,0.6631331995082701,0.9174655464102378,0.8960509343942549,0.9834999170635792,0.009482488926128853,0.8559895033021049,0.00013727615872832527,0.0008461407499420388,0.00022488798287041765,0.4436158292105126
2023-08-14,0.5826238812486356,0.19725144752646417,0.40518951977538253,0.6901425573042954,0.9335511960489284,0.8960509343942549,0.9834999170635792,0.7617301355307239,0.7495685184009622,0.009482488926128853,0.00013727615872832527,0.0008461407499420388,0.7241022076471623
2023-08-15,0.5134250163719711,0.6685583943980165,0.19725144752646417,0.7171519151003207,0.949636845687619,0.8960509343942549,0.9834999170635792,0.04461115864235094,0.7062587157052397,0.7617301355307239,0.009482488926128853,0.00013727615872832527,0.4476169209663971
2023-08-16,0.4719493560358001,0.5327035386073844,0.6685583943980165,0.7441612728963461,0.9657224953263096,0.8960509343942549,0.9834999170635792,0.0,0.7266330257154899,0.04461115864235094,0.7617301355307239,0.009482488926128853,0.42858992776359245
2023-08-17,0.4499017681728881,0.5327035386073844,0.5327035386073844,0.7711706306923716,0.9818081449650002,0.9429293143267465,0.9946155735153128,0.0,0.7928491245583765,0.0,0.04461115864235094,0.7617301355307239,0.4284719549672186
2023-08-18,0.4318925998690242,0.43377326356433454,0.5327035386073844,0.7506767343204443,0.9708274691383334,0.9429293143267465,0.9946155735153128,0.0,0.8028262126857055,0.0,0.0,0.04461115864235094,0.4280280824706875
2023-08-19,0.41737611875136416,0.16787953515215093,0.43377326356433454,0.7301828379485173,0.9598467933116666,0.9429293143267465,0.9946155735153128,0.0,0.8871450972465506,0.0,0.0,0.0,0.4279560694973222
2023-08-20,0.4024230517354289,0.16787953515215093,0.16787953515215093,0.7096889415765903,0.9488661174849996,0.9429293143267465,0.9946155735153128,4.432996496446508e-06,0.9181351677498495,0.0,0.0,0.0,0.4229840263141578
2023-08-21,0.3881248635669068,0.3205076626625175,0.16787953515215093,0.6891950452046632,0.9378854416583328,0.9429293143267465,0.9946155735153128,3.0240276063924906e-05,0.9160410685749669,4.432996496446508e-06,0.0,0.0,0.02340791071248448
2023-08-22,0.3748089936695044,0.09251093752259983,0.3205076626625175,0.6687011488327362,0.9269047658316659,1.0,0.9542272831524461,4.0810394643897894e-05,0.9092275957246552,3.0240276063924906e-05,4.432996496446508e-06,0.0,2.6987681270932603e-05
2023-08-23,0.3629120279414976,0.26813198110296244,0.09251093752259983,0.6671819991436994,0.9225643134870015,1.0,0.9542272831524461,1.9042022194924075e-05,0.9009730116886229,4.0810394643897894e-05,3.0240276063924906e-05,4.432996496446508e-06,3.697683488543425e-05
2023-08-24,0.3488321327221131,0.25146479184046605,0.26813198110296244,0.6656628494546628,0.9182238611423371,1.0,0.9542272831524461,5.507640900648721e-06,0.9082970038102943,1.9042022194924075e-05,4.0810394643897894e-05,3.0240276063924906e-05,3.9866059067978164e-05
2023-08-25,0.33442479807902215,0.25146479184046605,0.25146479184046605,0.6641436997656264,0.9138834087976726,1.0,0.9542272831524461,3.6758779764416514e-07,0.9170525888323012,5.507640900648721e-06,1.9042022194924075e-05,4.0810394643897894e-05,4.005889000472962e-05
2023-08-26,0.3201266099104998,0.24504261134336475,0.25146479184046605,0.6626245500765896,0.9095429564530082,1.0,0.9542272831524461,4.6144160533602535e-05,0.9017944565230931,3.6758779764416514e-07,5.507640900648721e-06,1.9042022194924075e-05,6.426541089121669e-05
2023-08-27,0.30735647238594177,0.09881470907975577,0.24504261134336475,0.661105400387553,0.9052025041083439,1.0,0.9542272831524461,0.05069615324041102,0.8050685862741291,4.6144160533602535e-05,3.6758779764416514e-07,5.507640900648721e-06,0.02665636657096575
2023-08-28,0.2914210870988867,0.09881470907975577,0.09881470907975577,0.6595862506985165,0.9008620517636795,1.0,0.9542272831524461,0.004026715031776159,0.7551562560993236,0.05069615324041102,4.6144160533602535e-05,3.6758779764416514e-07,0.028752856105671208
2023-08-29,0.2772320454049334,0.2021010261506332,0.09881470907975577,0.6580671010094797,0.8965215994190151,1.0,0.9542272831524461,2.6982581024796638e-05,0.7463323319272096,0.004026715031776159,0.05069615324041102,4.6144160533602535e-05,0.02874560224612941
2023-08-30,0.2662082514734774,0.2021010261506332,0.2021010261506332,0.6565479513204432,0.8921811470743506,1.0,0.9542272831524461,1.4518959765300337e-05,0.778269693359194,2.6982581024796638e-05,0.004026715031776159,0.05069615324041102,0.028743229516754606
2023-08-31,0.25452957869460824,0.21995940187838586,0.2021010261506332,0.6550288016314068,0.8878406947296862,1.0,0.9542272831524461,1.4579501262223152e-06,0.7693831135075399,1.4518959765300337e-05,2.6982581024796638e-05,0.004026715031776159,0.02874110511091037
